month,worker_id,market,revenue,revenue_minus_direct_costs
2023-03-01,5EjAdLpShKXqZvp4AYJaBIa379Y=,sf-bay-area,200,40
2023-03-01,I4J2Xrh05yi+x6X+DZo+VO2GIug=,los-angeles,440,99.8
2023-03-01,Hj1lGN0c04/BJW2UDjHwQrBEM5w=,los-angeles,480,104
2023-03-01,kg8/xKYqmV/noLyJUYbNh3pR91s=,other,240,56
2023-03-01,kg8/xKYqmV/noLyJUYbNh3pR91s=,los-angeles,520,127.6
2023-03-01,O5JR+qUQo3xiWO/kq76Ba1Dx6lk=,sf-bay-area,520,104
2023-03-01,mZkKrFQ3c3+2HoZj823h1H888/I=,sf-bay-area,1210.625,168.4478125
2023-03-01,EASBi0GybVezz3jcCzxyK7NFem4=,sf-bay-area,810,162
2023-03-01,m6LZbw9KNpNZFI3Y6oEveCy2eTU=,los-angeles,339,67.8
2023-03-01,y8qffkIxTBQI6s5wyotQFH55tI4=,sf-bay-area,480,96
2023-03-01,zVRN4q2HKVnWY8kWZ5orDnOWz6Y=,sf-bay-area,1982.35,385.235
2023-03-01,X5tzIQ4A6XwaUNWlq40EgIJJ/KU=,sf-bay-area,928.75,189.74875
2023-03-01,+wSaw3yT/mQWbiSLmV/7AroLars=,washington-dc,1050,210
2023-03-01,8lgAThRmKVDouyksGgoObdokEvU=,los-angeles,0,0
2023-03-01,wt7tA4aMgYB0CoETjujbmAxpULE=,los-angeles,240,56
2023-03-01,wUEwPCOXt7iM+WGzrIy/lsnwMGc=,sf-bay-area,112.35,11.235
2023-03-01,jvK/r2Qy5frr60E6xJID7wwcF/k=,kansas-city,945,141.75
2023-03-01,oQ6ftCz2APCj22qnEwt/ZfOXwIk=,kansas-city,135,20.25
2023-03-01,nMGp3H0tGWv2k/fTrhl4Dc1S20M=,los-angeles,240,56
2023-03-01,7MUutDJMMTJKWnwxRXwhP5y7lPw=,los-angeles,405,89
2023-03-01,7MUutDJMMTJKWnwxRXwhP5y7lPw=,los-angeles,140,28
2023-03-01,Xs4coY++Tx68zww8+y6fCbjrZ6I=,sf-bay-area,990,198
2023-03-01,qsA/uumOqQigxyx1I+BzPOWw35A=,sf-bay-area,1776.5,317.3
2023-03-01,8Qo5kgGyVEduggc8OseJggd0wiE=,sf-bay-area,571,114.2
2023-03-01,SedRukJXoKnL+xT2mtLHboQP/js=,los-angeles,240,56
2023-03-01,H11ZeHEgfY/UpECmZSwL36jVOc4=,sf-bay-area,112,11.2
2023-03-01,Yg6Ustq1EChxHXWT0mBcA4L9FXk=,sf-bay-area,1552.55,281.455
2023-03-01,tPq3D/3QMgiW2rZvXqQ3KKKhkpc=,los-angeles,240,48
2023-03-01,zNMcSLkcx8qTEmLFW9cRNPf0VkU=,sf-bay-area,202,40.4
2023-03-01,jr1OrgnSvWoXNQSsSECOc3E4nmg=,sf-bay-area,470,94
2023-03-01,smoM+mIMcH/Gp2gWzh7kKPS0KEw=,los-angeles,240,48
2023-03-01,3eL+wbLjpyr/i48pneicx94+Kvg=,sf-bay-area,1000,200
2023-03-01,LfQAKucx2oeBtd1ZQPkbF8FdGy0=,sf-bay-area,101,20.2
2023-03-01,BWduirHQiE903NTX0d5r88Lmf+k=,sf-bay-area,589,117.8
2023-03-01,6K5VL67RLYLDofzl0moI2VezAKk=,sf-bay-area,1066,143.2
2023-03-01,AiLtp8gkJ8ieQ8xiVcZ8SbX6mFY=,sf-bay-area,616,123.2
2023-03-01,gtuhFGUSarZwkPPe2VtiM+onSIY=,sf-bay-area,784,134.4
2023-03-01,ougbR0zo/K0jyxctcuDMYT1oyiM=,sf-bay-area,392,78.4
2023-03-01,O22J9669KEBIr2y+Rsp85HEHtSo=,los-angeles,240,48
2023-03-01,duKejOtwgaZyJ7Rwi3tCKlyHb14=,sf-bay-area,542,97.2
2023-03-01,/ZkXEetksWdAWQmGyoUApoI0tz0=,los-angeles,240,48
2023-03-01,rMxBynW94o/p/0wfyO9jDcK4LDw=,sf-bay-area,240,48
2023-04-01,ZgJr9Oa6NQhBLV5HBB5H2W/1O8A=,sf-bay-area,1095,44
2023-04-01,C8oZpIGJ2QaAVkde2PW9mDwAofM=,kansas-city,294.12,44.118
2023-04-01,zAjK/QU728xUJnJn2Qm5PuK3xRo=,sf-bay-area,3321,594.9225
2023-04-01,bNkFZYC9OBzN+4le4KlTXZkEv2U=,sf-bay-area,1036.875,189.8728125
2023-04-01,6BH6DX1933tZgDDwMgm27EtsiTo=,sf-bay-area,3512.5,562.5
2023-04-01,hcdxV+zAhwyArVd3fguftyMTuxM=,sf-bay-area,2143.13,195.6262963
2023-04-01,jNHhrC6PvazFMiImPkgsanU0vd8=,los-angeles,160,32
2023-04-01,wuSwSLXSx8YnW2BNYllVGHn2hAE=,los-angeles,630,134
2023-04-01,B/YOggdPTbPWjtTmIr6uk6JeCg8=,sf-bay-area,687.5,165.5
2023-04-01,WFreomFDGMHCzMZYwYkTWKCY7sA=,sf-bay-area,350,70
2023-04-01,lYtdUpQjXYj5XfmY4W6YDJgEPps=,sf-bay-area,1200,190
2023-04-01,CuBELAUfScP9a6SQ0F0yhzO+a7g=,sf-bay-area,202,40.4
2023-04-01,lEoLaVcpisEqooYrG2DfGmfqCLA=,sf-bay-area,1610,322
2023-04-01,FEeM52QeQa44MfsTsBt3QQVV/LM=,sf-bay-area,180,36
2023-04-01,LrozN2Cf73XWVfGmHRery9O4jR8=,sf-bay-area,2001.5,282.1725
2023-04-01,NBVVdhwGCdhs7BwfmeYNy8zvqSk=,sf-bay-area,1604.25,208.5525
2023-04-01,kOGR8WLBo3kpiWDfb6t3neO3LeY=,sf-bay-area,0,0
2023-04-01,dsw5axLs/+BqbLnDeZBEQtWlbdE=,sf-bay-area,3900,780
2023-04-01,OcDpPUCOSpufP+NknkXZbaDFIv8=,sf-bay-area,1438,186
2023-04-01,BYTBWuopC2qNxnps6UXo6PHCxWM=,sf-bay-area,830,144.995625
2023-04-01,Ex8FJ61jCFsjyQ0/n97njX4YCKs=,sf-bay-area,525,0
2023-04-01,SR5WGFa9XTY9u6eTRrlNZGIGWV4=,sf-bay-area,200,40
2023-04-01,ijF4f1G3YabKxWHCnmIOi44m+lk=,los-angeles,5000,1166.666667
2023-04-01,JKVpkMPTA6a87zkL1AZKQadV07E=,sf-bay-area,312.5,62.5
2023-04-01,+IDef0XIrsiHD5mAKSzZ2VLf3Aw=,sf-bay-area,4370,874
2023-04-01,PdvtWOEs657ox5JIvZ13kNAQDVE=,los-angeles,438,87.6
2023-04-01,jmARHKS1suYrzVp5ZKR21V6FVN8=,sf-bay-area,580,-12
2023-04-01,utJBlSq8rJgNUG9SNEX2hZK+j/8=,los-angeles,4495,1048.833333
2023-04-01,ms0AWibqPCJWoGBlmdR7hVPYOMg=,los-angeles,5000,1166.666667
2023-04-01,hXdDQwPTs+WLcnPV6Y6b8t7aMjw=,los-angeles,200,51.8
2023-04-01,9f7AekZGE11h/1DJj94n8B++0e4=,los-angeles,5000,1166.666667
2023-04-01,Y2NC6B4f4fuWZS3LD2jMTxyyyQs=,los-angeles,1440,328
2023-04-01,XXGnDxbI62iOi7TXWgIdE/Qe0Jc=,sf-bay-area,190,38
2023-04-01,HpwaI9aw4QAUtZ21QCoZt5h19NM=,los-angeles,960,160
2023-04-01,LsWv4KWtIZeIZ9RfIi1kNjyKGO4=,los-angeles,2165,472.6
2023-04-01,0k91dv7VqWyXs6lVNjvzJ216gZ8=,other,480,112
2023-04-01,0k91dv7VqWyXs6lVNjvzJ216gZ8=,los-angeles,2520,588
2023-04-01,Fgt5RQavfrlQWR9UXcpoV8LEL1o=,los-angeles,480,112
2023-04-01,80JuahvFI/QqLjHJFUzVicsmt4E=,los-angeles,3120,632
2023-04-01,epQkQDEngwCdEaxnFgas8ccFIDQ=,los-angeles,2475,577.5
2023-04-01,JCUeZkvxEvOJ68q0WScEhfI4XAw=,los-angeles,1230,258
2023-04-01,FcrTbf2i7blRwjejNOQqesNIDoA=,sf-bay-area,5643,564.3
2023-04-01,6akCHMR6ay2qAuBmo5pERyWknOc=,sf-bay-area,1770,310
2023-04-01,9kLHL+WU3JzWDP7CKYZlspXTZ5E=,sf-bay-area,1300,260
2023-04-01,SGxBDWmePTCP3OtwqptfsnHRjcY=,washington-dc,1385,277
2023-04-01,mXxlWKFr6QeztPN+agg9A3IuyAc=,los-angeles,720,152
2023-04-01,d14oH+hwb9Xh+L6srbVNFqfnIVQ=,los-angeles,2760,592
2023-04-01,63aXbtNqKuNbW5W3Fz0oNynyh7c=,sf-bay-area,950,190
2023-04-01,TDr86F0LUuya0ZlQLhI56D+z5t8=,other,240,56
2023-04-01,TDr86F0LUuya0ZlQLhI56D+z5t8=,los-angeles,960,208
2023-04-01,cgx9s0yPSc6iuuF6nPTmiY0CfuA=,sf-bay-area,570,114
2023-04-01,1GATlvEd7G/f5OXBHoAyyEuivk4=,los-angeles,360,80
2023-04-01,XGWxi/wIQxtokmwW9L/wr0w3gjA=,los-angeles,3125,729.1666667
2023-04-01,5oevw4MHKfKHGDWEe+x1U8rq8Xg=,sf-bay-area,2110,240
2023-04-01,FwWPIvghTO79SOD6Kzujks9vMdU=,los-angeles,240,56
2023-04-01,EyyyUyV5h5kPrfv6dCmDJFnC6g8=,other,5000,1166.666667
2023-04-01,eIicI/I0pg/XIsoWcQ7sf8yR4+s=,sf-bay-area,655,131
2023-04-01,YCkzyavA9M9EgVpNwFONPfyQ+7U=,sf-bay-area,90,18
2023-04-01,i1TPce+IKDwC8eC5qq11zjat8Mk=,sf-bay-area,1923.875,367.2728125
2023-04-01,BjLB+Cjnuz1yTgnC0PNNlO6zT1s=,los-angeles,1845,424.4
2023-04-01,4MZuNvJX0mZ8EutykVkb2nwozWw=,los-angeles,365,89
2023-04-01,XLsC8KzPln2GUnzv+IRj85s4UzA=,sf-bay-area,2220,444
2023-04-01,/JIx6uNRmj7FVu1nc8qMSDj4WvY=,los-angeles,165,33
2023-04-01,iXnCiwqc/CnBX01WwmEMhbcFZec=,sf-bay-area,1290,208
2023-04-01,/Cyrxn5hU85pm2fV+VQLEaJ35g0=,washington-dc,2590,518
2023-04-01,OPK6BaSIkZeiJ4JTV8s8QQMGqdE=,sf-bay-area,2481,477.5
2023-04-01,Smr7T+aPfffUj4wOrlcnA5X3Nyw=,sf-bay-area,1920,353
2023-04-01,s1slcG7Atyo5+v6++Nf2VFgC9sE=,sf-bay-area,1810,362
2023-04-01,nKgeeQWBpAWZseN9CA6uGnBLYmo=,los-angeles,1430,358.05
2023-04-01,C2v7MM1KyQ5DB3Dp9mm53tEjq/w=,los-angeles,1680,392
2023-04-01,WsiEJNCUfcsPEujlYa6a2OgaUTY=,los-angeles,198,39.6
2023-04-01,CyzFy2rh0EoZIcDDVF5hMkdvpds=,sf-bay-area,250,50
2023-04-01,vfjH6AbCYG0w7fmsdVfqp70wFo0=,sf-bay-area,2000,400
2023-04-01,33+5bLIpOJMoJ8x0dbdFZuwfmow=,sf-bay-area,0,0
2023-04-01,z3EDfwj00JKt63+t+TinLrNGR1k=,los-angeles,3000,684
2023-04-01,FgoR+knfU2rRsJol6hsB7xzFIg4=,sf-bay-area,3636,727.2
2023-04-01,0HmnND6M6+Vcj7l4AhiEIhW6sWA=,sf-bay-area,2000,400
2023-04-01,nK62abfiJvKWSZJtol43tRWDoi8=,sf-bay-area,1044.75,197.995
2023-04-01,vADrHvIBMpl892NxhYNB0HdbLqk=,kansas-city,540,81
2023-04-01,LVSrILNXqrpONIidq5DF0celvWI=,sf-bay-area,2924,546.1
2023-04-01,xWALFrQSBCsMzAO9M9MSutmudyY=,sf-bay-area,500,100
2023-04-01,yQxm8G1Tx7wU6rxb8j9yNGevX38=,kansas-city,0,0
2023-04-01,mMXGhivjv5Dt9cyLJDhAh3stay8=,sf-bay-area,4506.5,765.1725
2023-04-01,8/fJL3Cma1NZtisgHb4yPe8uZSw=,other,480,112
2023-04-01,8/fJL3Cma1NZtisgHb4yPe8uZSw=,los-angeles,2760,659.4
2023-04-01,4BbqZH+8KAMhkga7sEu+lBE59i8=,los-angeles,2553,565.8
2023-04-01,KuSJiMmOuNhFHunGViEjGcxym6c=,other,240,56
2023-04-01,KuSJiMmOuNhFHunGViEjGcxym6c=,los-angeles,2880,616
2023-04-01,so+69TgzwWJcZ5Hn3cDXAcgC5sg=,other,0,0
2023-04-01,28ZWQ6fC6nB/7uwOs7a8U2M+WXw=,sf-bay-area,0,0
2023-04-01,JDqSfqrJv2DA/3A5w0KW8lC427Y=,washington-dc,175,35
2023-04-01,zs0jK6YVTFF1SCKMw/KWNdJOUIE=,sf-bay-area,2529.4,460.94
2023-04-01,+tq7Zp1frYN+qPldiyZfo0jBmtA=,sf-bay-area,1535,307
2023-04-01,vyNpviy+O8VJphlz2HYBmgCQwbQ=,sf-bay-area,3655.375,305.375
2023-04-01,UmvAwJ9Gr0tbMlLwxLgxQREzcgM=,sf-bay-area,3417,683.4
2023-04-01,A0b+7LV5azylg7lTLoM9B0mVWVg=,sf-bay-area,2918.125,580.1228125
2023-04-01,hEyHZh+VOsdwvv7a4PKl3J9GKx4=,los-angeles,3375,670.2
2023-04-01,CWYxMtmqQK349HeYIRCswunrTYA=,washington-dc,1050,210
2023-04-01,zXGrmnAZberlo6RfvrvplJVXZts=,kansas-city,2795.4,419.31
2023-04-01,IX6fJtKBtbVdIlMu8tfDtm6vJsk=,los-angeles,750,173.6
2023-04-01,hJQlzqq+wM45ROPYbDc0nyqN2Us=,sf-bay-area,666,133.2
2023-04-01,V7F/Ts0Rrrsm/OebL33yFMB8fsY=,los-angeles,240,48
2023-04-01,CifRfwGbo4ZfwzLQDoW2zvL9Re0=,sf-bay-area,3610.2,704.22
2023-04-01,B3WCQOSoig0YCyJua6j65uAcJ9A=,washington-dc,952.6,190.52
2023-04-01,KP+9jUAsCwQETGKJCgae8T87DIY=,other,240,56
2023-04-01,KP+9jUAsCwQETGKJCgae8T87DIY=,los-angeles,2280,531.4
2023-04-01,ZTw75hrzWQqyqRqUiEOjZ0hyki0=,los-angeles,2595,609.6
2023-04-01,mslZkGhFqysYVf6y+mqyAKGTozs=,sf-bay-area,546.7,86.87
2023-04-01,TSH+h+bWeEjzr7dqlADSZA8OqMM=,sf-bay-area,236.25,61.25
2023-04-01,gt4sMmwLMTJlN6yJr9XMxxzuNbk=,los-angeles,720,168
2023-04-01,84fkrp4mKUxNIeO3QRHH4ubCcjs=,other,480,112
2023-04-01,84fkrp4mKUxNIeO3QRHH4ubCcjs=,los-angeles,2893,654
2023-04-01,OUTr30/DUKgpDdVUXNsgvJSkiW8=,other,240,56
2023-04-01,OUTr30/DUKgpDdVUXNsgvJSkiW8=,los-angeles,1200,280
2023-04-01,cyaTC2QY+wgTdFEDb9SBSpDlG9E=,sf-bay-area,2660,532
2023-04-01,bj62colL/Jvi7L0U+NIE+4cdHTg=,sf-bay-area,2024.8,319.73
2023-04-01,r9DaVsTohziFjw5RaRNp9Th2rTQ=,other,1440,280
2023-04-01,r9DaVsTohziFjw5RaRNp9Th2rTQ=,los-angeles,2160,488
2023-04-01,vNyQwDGarC9a5szbqIjg7gfLNho=,sf-bay-area,740,148
2023-04-01,6ByRAQRoQRX5iESWnPYdPCDY1sA=,sf-bay-area,250,50
2023-04-01,vV16ZpSUnKJKnvHz6CmkCgC0yuE=,sf-bay-area,500,100
2023-04-01,qXySTa1BTA3Xqtcv0/8K974LLHM=,sf-bay-area,4134.13,800.2262963
2023-04-01,tNcTN8eejkXj1SwbcsTr7wdofXI=,other,240,0
2023-04-01,tNcTN8eejkXj1SwbcsTr7wdofXI=,los-angeles,3600,744
2023-04-01,1U68qc9waCmZIVwa0VvjQsCuSv0=,sf-bay-area,854.4,75.44
2023-04-01,imMM8/LvMzRbfFu71YI0EUTRMDk=,sf-bay-area,3793.75,968.75
2023-04-01,2YIJXcjrMhq6pZcUbcvZwVSE4/o=,sf-bay-area,2486.7,463.67
2023-04-01,WjwVsIFoKWwHjSIr2YYIsSZTUbY=,los-angeles,440,99.8
2023-04-01,3MZq6HLH/wNltZihwI27LA02LNs=,sf-bay-area,3302.4,435.44
2023-04-01,lLwCopu4EmmymmNYqV1FQkENf+c=,los-angeles,530,117.8
2023-04-01,hkN2KCSIzp3scrx4u8G8KgLtxVA=,los-angeles,1398,287.6
2023-04-01,ahh1BL13yGjcRTSTKZp2AawarqU=,sf-bay-area,4000,800
2023-04-01,rCddN/Lq5e3LaVXJdxN070GRrzA=,sf-bay-area,2030,406
2023-04-01,KodYqR0I5o6OijuihOqyUcN3WwQ=,los-angeles,0,0
2023-04-01,hGeKxiDzJHTwl7KAWnrQKHRIuSo=,sf-bay-area,1074,177.4
2023-04-01,n3vuiF6tRV+HI2XcNgPEh32QI+Q=,sf-bay-area,1000,200
2023-04-01,AG3kolZa/L8giQYx0WCF2d0wrSY=,sf-bay-area,1140,228
2023-04-01,vxGmdQnmlXNIH6rpTDjMga1BfR4=,los-angeles,480,112
2023-04-01,8g2MMDRiHU9ZKT1qv6d20xTIPYw=,los-angeles,672,134.4
2023-04-01,oFm/GawM7add0PiuGpek1R1Owx0=,sf-bay-area,2928.75,528.49875
2023-04-01,nzoZNnaoxlCFywwhnPJQzJm9xnI=,los-angeles,198,39.6
2023-04-01,AoQ8+o7UoC6F48pLotMQi6nyfoY=,los-angeles,1588,337.4
2023-04-01,wHWx8WXsi6zF7GXy231RgBIvmoQ=,los-angeles,240,56
2023-04-01,CGirLv7wAg2Ax1RMtaqaJ1SvCfA=,sf-bay-area,202,40.4
2023-04-01,jy0mxwzN5R3pyTYKYmWEd9uHQ2w=,sf-bay-area,3200,640
2023-04-01,W5fGg6x6JsgzE2iDg/Qw7kjsPnw=,other,6875,1604.166667
2023-04-01,gfcBTyxpGzW5IeHAOL69g6e9NY0=,sf-bay-area,200,40
2023-04-01,nKLCYdlcQ769gn8LgfuT4kOnhaE=,sf-bay-area,112,11.2
2023-04-01,pb230Tgbl5wMNtYkEbhfn+JNgr0=,washington-dc,650,130
2023-04-01,jFps0eHOGgQrLq8nr1Tq97JvGbY=,sf-bay-area,3750.125,720.0453125
2023-04-01,Jljohx381EqoyfzC5FKOqa48ZZ4=,washington-dc,866.6,138.8
2023-04-01,Ms9FFUv/d6VAZWWYfwgJ1pYKXdk=,sf-bay-area,3750,750
2023-04-01,7B/DLE2upqzvAu8Q+Odg8RqD83w=,washington-dc,2715,543
2023-04-01,QXHZOgK1ZrRfc3cQ+TBm3qrL+DE=,los-angeles,2880,672
2023-04-01,BGEsGkrq3EEJVL/FvMgUj5AgaaE=,los-angeles,1380,280
2023-04-01,JYXUz93SOav8tWf2fgORs/EcgVk=,other,720,168
2023-04-01,JYXUz93SOav8tWf2fgORs/EcgVk=,los-angeles,1840,423.6
2023-04-01,dbfBx7qqzVD1W+ByGXuwIRSA3FA=,los-angeles,318,63.6
2023-04-01,A3v/DlG4IvDipqAj3Xv34CD7SQY=,sf-bay-area,200,40
2023-04-01,K35+TnfnULv6JVjR+RTe6NejtuE=,los-angeles,2160,480
2023-04-01,dPUg942tMDbagjjKmCISCbsKEPo=,los-angeles,240,0
2023-04-01,NfLnYYl17EkTKmYNcUL7X+Ed+ew=,other,720,168
2023-04-01,NfLnYYl17EkTKmYNcUL7X+Ed+ew=,los-angeles,2880,576
2023-04-01,NM22Bh8dx9yFm3HrWZmeteAk83E=,los-angeles,1491,310.2
2023-04-01,bRtlNydN7PNDuSA3lpRe3irtQIE=,sf-bay-area,187,18.7
2023-04-01,L886mLxB4WBBQ2aDcyPhiTbHghg=,sf-bay-area,112.5,12.49875
2023-04-01,iNF/d8GvOkQXfhEsDmdSVTFxcnc=,los-angeles,325,65
2023-04-01,kv2AED15yEWLuL/hGKbI6jRp4cI=,los-angeles,150,30
2023-04-01,EgWPbfTQv99TJ1ioPV89bZF5ADo=,los-angeles,297,59.4
2023-04-01,1A4e77baJf+iBw3n9XvpbLW6s7k=,sf-bay-area,1736.25,141.25
2023-04-01,JFL+8Yqhlblfkw5LFr6H6OSKGW0=,sf-bay-area,2662,494.4
2023-04-01,hqNKFSSK1PgWCUFT/OFr+PprT0o=,sf-bay-area,1817.525,304.5628125
2023-04-01,3ooxUebaoobvIxNYdsSwsMdoRh4=,sf-bay-area,202,40.4
2023-04-01,fdsKR0jNksnRqJIJE6Z1GOzNoMI=,sf-bay-area,3250,650
2023-04-01,uZpgOc+piRiMCuGkOUIn30VjPmU=,sf-bay-area,374,0
2023-04-01,t3oZIa8XAWTV60/a1LarIOa2cZw=,sf-bay-area,1869.5,295.2
2023-04-01,mg9WnOv1jw6JsuZtoKMhJijspfk=,sf-bay-area,560.75,57.45
2023-04-01,4NQhFxUAeMgvA2cdG483vWDZ0BE=,los-angeles,480,96
2023-04-01,v3w7VY+uv3mFfPdd7NasUIyOBVA=,washington-dc,280.6,56.12
2023-04-01,AtIA0Qf6E38aOzizo7OikZ4N9H4=,sf-bay-area,779,155.8
2023-04-01,eVm+SaJkNqFXPIwQljyH2+So5Qc=,sf-bay-area,3436.25,545.65
2023-04-01,1HMT/vKgIYVr1WyWXQfGfwNj9rc=,sf-bay-area,2495.5,324.415
2023-04-01,jpwER0116bWaRB2wlPyEPd6coS4=,other,720,168
2023-04-01,jpwER0116bWaRB2wlPyEPd6coS4=,los-angeles,960,216
2023-04-01,7+NnhJCa/TChKO6U2dK77+TCm4I=,los-angeles,2840,631.2
2023-04-01,JuvbUI7KZ5ZJsvRvykwIXf458kk=,washington-dc,470,94
2023-04-01,iUe/lISC4GG94AbwJJ8hKfiEPNs=,sf-bay-area,362.35,61.235
2023-04-01,2uN07/7mY9buHjV8Ucif5Tu3FLM=,los-angeles,120,28
2023-04-01,03Hyptm5JHSICCV6q6FVWLMWGLg=,los-angeles,680,163.8
2023-04-01,+nsEjLorrby/Q7UVlB9IskvdSG0=,sf-bay-area,1750,350
2023-04-01,RX0oa+dPhnRyIOeYfqaCKKON+EA=,sf-bay-area,2014,377.845
2023-04-01,RX0oa+dPhnRyIOeYfqaCKKON+EA=,los-angeles,168,33.6
2023-04-01,RX0oa+dPhnRyIOeYfqaCKKON+EA=,sf-bay-area,192,38.4
2023-04-01,B+L9MU9agfmJGOVNe1iZO/x5Fvc=,los-angeles,240,56
2023-04-01,X3caRkVL85QWAHNaOIVwdJ3c/28=,washington-dc,2000,400
2023-04-01,4NG515jfcOeR23WajjTxmzbkszQ=,sf-bay-area,2182.5,406.49875
2023-04-01,4QfjmaMT3iSAu19Xf3YpZBr2OJc=,sf-bay-area,1250,250
2023-04-01,Ck5tJ9l0NMcV1zHNC0DpNNEiLZk=,los-angeles,1200,248
2023-04-01,X2+Tl0QZakomlSRqlFR5rlGF8pY=,los-angeles,1495,300
2023-04-01,F2XEja4GEXrfTaAjCpMRjPjs/qc=,sf-bay-area,1080,216
2023-04-01,wK/SpQzr65cvv46z3GJBxx4zwvw=,los-angeles,960,208
2023-04-01,cYDL8a1Pti7j3scsqHefKVLWT/I=,los-angeles,0,0
2023-04-01,vahbVjRIiBmLE9A248P2Eu2KgCk=,sf-bay-area,100,20
2023-04-01,53NhZ8f8iB3LGdYVx3t1+ZbshoQ=,sf-bay-area,1375.9,226.34
2023-04-01,pPCWp5DlbKuR8MquEjNifwRGId4=,sf-bay-area,344,68.8
2023-04-01,urOeRyoP91LdpLcdNDLBQQmjwvA=,los-angeles,0,0
2023-04-01,7QeJ0N2QYMQkJwXC1SbsIB26ivA=,los-angeles,2666,533.2
2023-04-01,8pm/yD9EceRlIeQX/8MKL+RncJk=,sf-bay-area,202,0
2023-04-01,oxTZ2Msllq5kmHfiABmxlwiIdp4=,sf-bay-area,1140,208
2023-04-01,v7J2RuOlkw3o/Y9F8P3T3JybYbc=,sf-bay-area,250,50
2023-04-01,h3ZX+y4XvwERLHe7gjuMyAtO6U0=,sf-bay-area,400,80
2023-04-01,fykMFYf4xVqWbJgwH5T68tWtY+A=,los-angeles,480,112
2023-04-01,L/CYJMSwX84VX6keGWwiPNMj7xQ=,los-angeles,720,144
2023-04-01,XeaZH+2w3dtREx2Mo9T0kXwzP8I=,los-angeles,1398,311.6
2023-04-01,lH4fFubXjc4Dn6a1pRJzd2XgcgE=,los-angeles,600,132
2023-04-01,2+2wAH2nWKUkoygpICdQH91F5JE=,los-angeles,680,155.8
2023-04-01,7EDZlVOHm87HUngXymYp0fZvjc0=,los-angeles,6930,1617
2023-04-01,kxYzgh9BHpNMGW2oyhf3G8wO/w0=,sf-bay-area,3175.625,587.6228125
2023-04-01,jkCf4gEK3+oEc/r8iNOXv10Zxws=,sf-bay-area,2608.25,339.45
2023-04-01,VU/bl2rCniKqgv9xjWeDjMTVdf4=,sf-bay-area,258,51.6
2023-04-01,+5fwgwgJl35b68NdMF8CySGKWVY=,other,240,56
2023-04-01,+5fwgwgJl35b68NdMF8CySGKWVY=,los-angeles,3718,791.2
2023-04-01,29fsMIr53Y7DEI9kqWE+hbIGnEE=,sf-bay-area,1474,227.6
2023-04-01,wqvDo7PruqzYiruOa9hhy07dKY0=,sf-bay-area,736.25,161.25
2023-04-01,O/unOwyH+G6fBw9GY1MJkDgZMkA=,sf-bay-area,2371.755,406.9388125
2023-04-01,Xb2OjEBkUxPNMhUVEq1K9YyAB6g=,los-angeles,4710,1099
2023-04-01,sGit6gOf5exA+jbJFd3gWcKVhIw=,los-angeles,3720,883.4
2023-04-01,xDwhvbj3eYAr1u4JlfJBs8ILqLg=,los-angeles,960,216
2023-04-01,q8osNmthhW7Rb2AgKpy3UhyLeF0=,los-angeles,240,56
2023-04-01,0UfBk2ynaicB7q9/V7i5P5AwJ9k=,sf-bay-area,637.35,91.235
2023-04-01,bM6b8jovWRjjsgK1wbSa8TW3tFM=,los-angeles,3204,640.8
2023-04-01,dmnCtcNsxTmVqQUcIZUXp+ULvn4=,sf-bay-area,2000,400
2023-04-01,NHKBeK4fSTENbXhzQrhkWW/w7BQ=,sf-bay-area,2155.75,276.575
2023-04-01,uGU9IIeRPwbTAJnE9G9EljElCb4=,sf-bay-area,2408,481.6
2023-04-01,HCwGaSNb5WRuRQcBAT+qMYVAH3I=,sf-bay-area,3260,652
2023-04-01,fgbUDGZawM1FfHdPDrgrciyAgHc=,sf-bay-area,896.25,193.25
2023-04-01,7jhqNjVKVsm/vLqFeLvJrVav3Jk=,sf-bay-area,200,40
2023-04-01,RjXyOQMMZPWQilHKtdx8+i/tpVA=,washington-dc,960,192
2023-04-01,y3UH8yKouA6VM4b+0XGB4Sndfg4=,washington-dc,2800,560
2023-04-01,82tQIhFe+K8mOkujs5jlDC+kUYo=,sf-bay-area,500,100
2023-04-01,fe4pF0f+uDocXAVr+wvN3BwzwT0=,washington-dc,1925,385
2023-04-01,s2AesSpTijt0/LeVIQ0LCEWVZVY=,sf-bay-area,1142,228.4
2023-04-01,tzb1po8lGe30XtpjfXME/gStOdM=,washington-dc,3680,736
2023-04-01,sKBH7HPvQQT5O19Y5lla22f3n0o=,sf-bay-area,600,80
2023-04-01,QpyOMuIiBQJ3fuea3lVZvxgzxeo=,sf-bay-area,3750,750
2023-04-01,kjq8MCI+MNsbQIO1O1nSfr8ubFc=,washington-dc,1811.6,362.32
2023-04-01,Q4z/I5cN3bvh8x+wUiXlfuV6WKQ=,washington-dc,175,35
2023-04-01,UsYISigaGhaJMBmu6iuR1qwDeig=,washington-dc,1810,362
2023-04-01,GYqS79/pDDXHA1SRSUM4Cuz6LJc=,washington-dc,2170,434
2023-04-01,Dgv+fdTQ+vJYTHVnXzZr8mbt4Zw=,washington-dc,815,163
2023-04-01,mH5SV86IByfsZMGMLlGhviWUMOg=,washington-dc,226.8,45.36
2023-04-01,R99h4wwt5lx58g8Lyc3vg6HQgzE=,sf-bay-area,192,38.4
